Date,Open,High,Low,Close,Adj Close,Volume,EMA20,EMA50,RSI,MACD,MACD_signal,ATR,Volatility,Volume_MA,date,sentiment_score,sentiment_num,Target
2016-01-18,537.5,541.974976,504.049988,508.424988,486.87381,12459918.0,512.6447435107855,503.2683216152522,50.759931186703746,10.797869239113652,10.574932791820366,14.168974148321512,13.24322271462291,9818827.8,,0.0,0.0,1
2016-01-19,514.5,524.900024,507.049988,521.799988,499.681915,9824192.0,513.5286215464803,504.1535277216312,56.17093923248548,10.280948276925471,10.516135888841387,14.431907137727121,12.958479903772371,10028153.9,,0.0,0.0,0
2016-01-20,517.450012,517.450012,495.0,502.274994,480.984528,20624706.0,512.4435748363062,504.0645562383211,47.896393778749015,8.201242038437044,10.053157118760518,15.315341485032326,12.437451542911104,10794706.4,,0.0,0.0,0
2016-01-21,508.774994,512.875,488.350006,492.100006,471.240845,14523544.0,510.48440931267737,503.5024679168287,44.239048849717456,5.666701161690412,9.175865927346496,15.973173807530015,13.064738360026587,11225566.3,,0.0,0.0,1
2016-01-22,497.024994,505.5,497.024994,502.075012,480.79303,10826910.0,509.67541359771775,503.43592342095945,48.39897284087439,4.412098945872401,8.223112531051678,15.7893752498493,12.983761110899572,11494854.9,,0.0,0.0,0
2016-01-25,505.0,509.375,500.0,501.975006,480.697266,5988680.0,508.9353365918973,503.36831942725627,48.36001998817617,3.3708904754068385,7.252668119922711,15.331205589145778,13.096800030045747,11499738.1,,0.0,0.0,0
2016-01-27,504.049988,505.0,498.475006,499.674988,478.494751,7886590.0,508.0461097767984,503.1986084618142,47.41485545622169,2.333236927601547,6.268781881458478,14.702190475635364,13.361891522580526,11553161.6,,0.0,0.0,1
2016-01-28,500.5,510.899994,498.549988,508.450012,486.897797,10548946.0,508.08486406446315,503.43829953769244,51.323632234255506,2.193672821171731,5.453760069401129,14.534177298804266,13.199849905851599,11894276.8,,0.0,0.0,1
2016-01-29,509.475006,520.0,509.0,517.700012,495.755707,8767154.0,509.00677838165797,504.08509301258766,55.111469310894954,2.7972203409640315,4.922452123713709,14.321020920318245,13.20565423127396,11910127.9,2016-01-29,0.0516,1.0,0
2016-02-01,519.974976,520.900024,512.775024,515.150024,493.313812,4534546.0,509.59542296685345,504.5838465071269,53.86702013088834,3.0347902058616114,4.54491974014329,13.878447997438371,13.164047662505888,12013041.7,,0.0,0.0,0
2016-02-02,515.150024,516.400024,495.25,500.575012,479.356567,6752932.0,508.7315914621696,504.4042002964358,47.2935783769305,2.023656918178972,4.040667175750427,14.397846283335634,12.999832559982211,11661031.2,2016-02-02,0.6486,1.0,0
2016-02-03,494.0,497.0,487.5,490.700012,469.900208,7173616.0,507.00572135927933,503.7934983169373,43.42687127837195,0.420647568362881,3.316663254272918,14.303358120240233,13.756913315223507,11678066.1,,0.0,0.0,0
2016-02-04,494.0,500.5,482.850006,486.524994,465.902161,8322158.0,505.04636610312576,503.0280523456064,41.86828723161829,-1.1731150113319018,2.418707601151954,14.542403540223074,14.897091708121247,11482488.5,,0.0,0.0,0
2016-02-05,489.549988,491.0,480.700012,485.450012,464.872711,9599764.0,503.1724233621376,502.2528474809752,41.45573040298546,-2.4941741149522727,1.4361312579311085,14.239373858778567,15.94504450557968,11511254.8,,0.0,0.0,0
2016-02-08,485.549988,492.399994,478.975006,480.524994,460.156433,5521706.0,501.00755727517526,501.29929091080425,39.5337122080428,-3.893647223316293,0.37017556168162824,14.181203440294382,17.228182130769717,11300156.2,,0.0,0.0,0
2016-02-09,476.450012,484.399994,475.0,478.75,458.456726,8962058.0,498.8807073222994,500.314285083987,38.83488675142633,-5.087323428179161,-0.7213242362905297,13.839688480273354,17.92418184724391,11084992.0,,0.0,0.0,1
2016-02-10,475.850006,486.5,474.325012,481.325012,460.922607,7718500.0,497.2036835757018,499.48847776831866,40.47865618207486,-5.759150569559665,-1.728889502944357,13.72078130311097,18.28270779694013,10936640.9,,0.0,0.0,0
2016-02-11,481.424988,482.975006,457.75,462.274994,442.680023,7824326.0,493.8680488083377,497.87701905404765,33.34017516333624,-7.739539075546645,-2.9310194174648148,14.542511638603044,18.6548811753928,9686576.1,2016-02-11,0.4019,1.0,0
2016-02-12,466.950012,466.950012,444.049988,453.274994,434.061554,13403870.0,489.99248501104444,495.9534759866109,30.59504685783125,-9.920874354305113,-4.328990404832874,15.139476807274258,19.95975216501492,9720778.3,,0.0,0.0,1
2016-02-15,459.0,475.674988,459.0,473.375,453.309509,8815778.0,488.40632791571295,494.98353191039143,42.06748036352983,-9.913420041602365,-5.4458763321867725,15.65808517818324,18.15812306791608,9503994.7,,0.0,0.0,0
2016-02-16,475.549988,479.0,463.5,465.274994,445.552887,5954526.0,486.19888700584715,493.71204827882946,39.25170837465802,-10.440760645136095,-6.444853194776638,15.646793379741581,18.79618811999419,9178725.1,,0.0,0.0,1
2016-02-17,467.549988,478.725006,458.200012,476.299988,456.110535,7059664.0,485.2544094660391,492.9694970843337,44.67940460627833,-9.855449509498612,-7.126972457721033,15.99523628118861,17.581634308205672,9040498.7,,0.0,0.0,0
2016-02-18,481.475006,484.350006,468.0,470.049988,450.125458,6598322.0,483.8039721800429,491.9954175450751,42.36835430214917,-9.78313509258038,-7.658204984692903,16.020576975389424,17.74672384460561,8339179.5,2016-02-18,0.0,0.0,1
2016-02-19,470.0,476.375,468.674988,472.174988,452.160431,4679328.0,482.6947913130318,491.1558065015942,43.43957338003158,-9.445474109609336,-8.01565880967619,15.426250905718751,18.00721670015776,7846968.7,,0.0,0.0,1
2016-02-22,472.049988,484.149994,472.049988,481.149994,460.755005,5838396.0,482.54746844698644,490.73328030606143,47.84860959072407,-8.357329281246166,-8.083992903990184,15.188661983881698,17.6329670595455,7597543.0,,0.0,0.0,0
2016-02-23,481.549988,483.600006,471.375,474.825012,454.69812,8681492.0,481.81109504788867,490.0635223382146,45.17592754068143,-7.9141109082409,-8.050016504840329,14.976972270747291,17.30206123405444,7732183.6,,0.0,0.0,1
2016-02-24,472.450012,479.274994,471.0,476.325012,456.134521,6942622.0,481.28803166995374,489.48677812292374,45.94703367016588,-7.357012628441964,-7.911415729560656,14.498259537122484,16.949903284326375,7684985.2,,0.0,0.0,0
2016-02-25,477.100006,478.274994,470.424988,472.049988,452.04071,11350050.0,480.4073355307733,488.7567976820555,44.045615972003816,-7.177726573004691,-7.764677898249464,14.023384284470879,15.942122161765504,7725040.4,,0.0,0.0,1
2016-02-26,476.5,479.375,472.149994,475.174988,455.033234,3817066.0,479.9085645474126,488.18970566872895,45.81095332990928,-6.706175087143492,-7.55297733602827,13.544929121294388,13.375199352577269,7477536.0,,0.0,0.0,1
2016-02-29,475.649994,497.299988,467.5,483.325012,462.837799,14186948.0,480.23420759753367,487.98710050925825,50.22184076285842,-5.610157904920186,-7.164413449806654,14.706004755487644,10.342595203592337,7960156.1,,0.0,0.0,1
2016-03-01,482.350006,492.524994,482.325012,490.649994,469.852295,7521846.0,481.22692396264546,488.09773580618656,53.8572266361497,-4.10319251252389,-6.552169262350102,14.384145987238526,9.339957683894644,7998601.8,,0.0,0.0,1
2016-03-02,496.450012,502.875,493.625,500.75,479.52417,9191772.0,483.0875138038588,488.6221770676649,58.37163451133344,-2.0700631080820813,-5.655748031496499,14.229921702435774,10.360186842990307,8099509.6,,0.0,0.0,1
2016-03-03,505.0,509.0,498.75,506.424988,484.958618,7260012.0,485.31148143058925,489.3584651062633,60.69831258629393,-0.0008593968176455746,-4.524770304560729,13.94564158083322,12.129857595297636,8046402.3,,0.0,0.0,0
2016-03-04,507.0,507.5,501.75,503.200012,481.870361,4108856.0,487.0160879169645,489.9296995801147,58.69077803729232,1.3630583529971432,-3.3472045730491544,13.360238610773704,13.298786245688563,7771856.9,,0.0,0.0,1
2016-03-08,503.75,515.450012,503.75,513.5,491.733734,6045108.0,489.53962017847493,490.9004416016097,62.91005046650194,3.2377729164931566,-2.030209075140692,13.280935852861296,15.394952349094257,7798027.0,,0.0,0.0,1
2016-03-09,510.0,521.950012,509.299988,520.849976,498.772247,5419662.0,492.5229010852984,492.13148788315226,65.6094292003344,5.255991552662465,-0.5729689495800605,13.235870720514061,17.82781341238165,7620907.2,,0.0,0.0,0
2016-03-10,521.025024,522.950012,504.5,505.875,484.431915,9466248.0,493.7950474140652,492.695336754317,56.57506599495639,5.58273466017215,0.6581717723703817,13.608309383334486,18.564365501067066,7708294.6,,0.0,0.0,1
2016-03-11,507.450012,514.775024,505.299988,507.25,485.748657,7003352.0,495.07694360144484,493.29138499543956,57.15840122097304,5.884795674201996,1.7034965527367045,13.313075570239167,18.53844743678444,7667245.9,,0.0,0.0,1
2016-03-14,509.549988,513.200012,506.475006,509.875,488.26236,5431180.0,496.4867520969916,493.9693462420486,58.30979624079381,6.263791674661775,2.615555577121719,12.842499172364942,17.559718577264693,7268611.4,,0.0,0.0,1
2016-03-15,512.0,513.924988,507.549988,510.25,488.621521,4794664.0,497.7979329248347,494.6338152025406,58.48146345415487,6.519258151664076,3.3962960920301906,12.380534945767447,17.776188169433368,7067555.7,,0.0,0.0,1
2016-03-16,510.5,512.900024,502.725006,510.875,489.220001,5058148.0,499.04370770727706,495.2956159270145,58.786064130711424,6.694973959552897,4.056031665534732,12.222998021069774,17.25151773430223,7022736.8,,0.0,0.0,0
2016-03-17,513.5,518.450012,506.0,508.0,496.674988,7695480.0,499.89689849421404,495.81250582849384,56.724476324170496,6.527002310923876,4.550225794612562,12.239213305279078,17.087659318799652,7054527.6,,0.0,0.0,1
2016-03-18,509.125,515.075012,507.850006,513.599976,502.150146,6414492.0,501.2022449739354,496.53514343739533,59.68982099255361,6.767740531389165,4.993728741967883,11.881055640616287,16.557294353248537,7045336.1,,0.0,0.0,1
2016-03-21,513.974976,520.75,511.375,518.650024,507.087616,5809704.0,502.86427399436343,497.4323218594311,62.20495830512548,7.282080680968647,5.451399129768036,11.702051666286552,16.17534048261633,7101854.9,2016-03-21,-0.2732,-1.0,1
2016-03-22,518.5,526.125,517.825012,523.924988,512.244995,7009934.0,504.8704229828166,498.50565008972376,64.68369773869787,8.022861907209347,5.9656916852562984,11.459047118694654,16.4975549481508,7160431.8,,0.0,0.0,0
2016-03-23,523.450012,523.450012,511.200012,514.599976,503.127899,7683308.0,505.7972003507159,499.1568526825845,57.503962902840875,7.767941831959661,6.326141714596972,11.549470610216462,15.509869700822069,7110522.6,,0.0,0.0,0
2016-03-28,515.0,515.849976,507.825012,510.200012,498.825989,8261106.0,506.21657849747714,499.60312083964715,54.43376515711706,7.128700293436793,6.486653430364937,11.29772013805814,14.209020689092434,7176446.8,,0.0,0.0,1
2016-03-29,511.899994,521.0,510.100006,518.125,506.57431,7255802.0,507.3508674382624,500.35071978555646,58.70987581827688,7.178824053358426,6.625087554963635,11.269311128196843,12.184845474136239,6971734.4,,0.0,0.0,1
2016-03-30,521.349976,525.875,521.349976,523.525024,511.853973,6607560.0,508.89145200180707,501.28503268163666,61.37005930458548,7.567055990010886,6.8134812419730855,11.017931761897069,10.103775215270389,7111259.1,,0.0,0.0,0
2016-03-31,520.5,528.0,516.349976,522.599976,510.949524,14095970.0,510.197170416875,502.14343700018236,60.649211098350364,7.711199051604581,6.993024803899385,11.063081207475852,8.38370173569502,7106710.2,,0.0,0.0,0
2016-04-01,519.549988,523.150024,512.5,517.224976,505.694366,5660230.0,510.8665523509482,502.75016590105344,56.49671387756381,7.307479808675339,7.0559158048545765,11.033577121227578,6.847751142813749,7013629.4,,0.0,0.0,1
2016-04-04,520.0,521.099976,512.650024,517.525024,505.987671,3946520.0,511.5007500407508,503.3439548253976,56.67504177866518,6.931834888332787,7.031099621550219,10.849032469711318,6.276354379796171,6751366.8,,0.0,0.0,0
2016-04-05,515.674988,521.200012,511.100006,513.474976,502.027924,4690296.0,511.68878699430593,503.75071594570363,53.48786179734265,6.235450168539273,6.871969730948029,10.795530579017653,6.03340151378931,6622881.0,,0.0,0.0,1
2016-04-06,516.049988,518.349976,511.299988,516.875,505.352142,3195950.0,512.1827487244155,504.2771648531894,55.738212396758726,5.8900173291734745,6.675579250593119,10.527991823373535,5.475490895392876,6577235.7,,0.0,0.0,1
2016-04-07,517.450012,524.0,511.049988,518.625,507.063141,4018110.0,512.7963376909227,504.85217782689244,56.894218567944144,5.691857499708306,6.478834900416157,10.70099326456114,5.529139987447707,6475885.8,2016-04-07,0.1779,1.0,0
2016-04-08,517.950012,527.224976,515.599976,518.174988,506.623169,6131402.0,513.3086212427097,505.3856519526562,56.485673246330485,5.435841205971087,6.270236161527143,10.766993745663914,5.413782890406578,6511472.8,,0.0,0.0,1
2016-04-11,518.5,522.75,516.5,520.150024,508.554169,4712636.0,513.9602192479049,505.9763611258894,57.91405658716868,5.330864460667328,6.082361821355181,10.44435133525935,5.08356939274076,6273792.2,,0.0,0.0,1
2016-04-12,520.150024,528.724976,519.025024,523.700012,512.025024,5104198.0,514.8878647189615,506.68490620241727,60.42844396579923,5.471057056675363,5.960100868419218,10.391179954169392,4.978162098477132,6178834.5,,0.0,0.0,1
2016-04-13,526.275024,534.950012,526.275024,533.025024,521.142151,7332282.0,516.6152909951489,507.7371135705457,66.14940089622681,6.262421933243672,6.020565081384109,10.452524243157294,5.952917917671515,6273889.6,,0.0,0.0,0
2016-04-18,532.900024,533.400024,527.700012,532.375,520.506653,8716204.0,518.1162768045414,508.7206027973807,65.43918868941867,6.759216751828603,6.1682954154730085,10.113059082931773,6.53178739222007,6469966.6,,0.0,0.0,0
2016-04-20,534.599976,534.599976,517.900024,518.650024,507.087616,9914994.0,518.1671117443093,509.11668496691414,52.598163848230904,5.976545470072324,6.129945426392871,10.583551434150928,6.263503849144351,6712808.9,,0.0,0.0,1
2016-04-21,520.700012,526.0,517.5,520.575012,508.969666,5202872.0,518.3964432252925,509.5734469254625,53.962662451260016,5.448792990404968,5.993714939195291,10.434726331711577,5.690103477214545,6588178.5,,0.0,0.0,0
2016-04-22,519.5,523.75,514.650024,519.474976,507.894165,5351172.0,518.4991637314318,509.967895142067,53.02335304066972,4.885465036358937,5.772064958628021,10.339387022303606,5.502835702697511,6535012.5,,0.0,0.0,0
2016-04-25,522.224976,522.224976,506.149994,508.450012,497.11499,27959172.0,517.5420755369032,509.907464630027,44.637127982912716,3.50895210328747,5.319442387559912,10.749072377853349,6.083736423303572,7642485.9,,0.0,0.0,1
2016-04-26,507.700012,511.950012,503.75,508.475006,497.139404,12082558.0,516.6785237780596,509.850469077345,44.658497442558335,2.3924933197894234,4.734052574005814,10.56699663657811,6.469482672684883,7896117.1,,0.0,0.0,1
2016-04-27,508.950012,512.974976,508.0,509.700012,498.337158,6630120.0,516.0138887577791,509.84448602570114,45.76347615029822,1.5882312948859862,4.104888318181848,10.167566591108242,6.724320681168376,7843457.7,,0.0,0.0,0
2016-04-28,507.0,509.600006,495.475006,498.350006,487.240173,28321014.0,514.3315801990985,509.3876497331688,38.16085107495317,0.034598388823383175,3.290830332310155,10.457383691743368,7.915078305678869,8846453.1,,0.0,0.0,0
2016-04-29,496.725006,499.274994,489.424988,491.350006,480.39621,10734120.0,512.1428188119911,508.67114064685813,34.368631780718005,-1.7414342115257568,2.284377423542973,10.413999570904556,9.900042192800994,9020369.0,,0.0,0.0,1
2016-05-02,489.5,496.200012,489.0,493.475006,482.473846,4855506.0,510.3649024546473,508.06781085845114,36.43376217111074,-2.9435516709271496,1.2387916046489482,10.18442903012566,11.013787576691458,8932766.3,,0.0,0.0,0
2016-05-03,494.0,497.475006,486.375,487.899994,477.023102,8033248.0,508.22535532835093,507.2674810267447,33.459199511969544,-4.296567142869321,0.13171985514529438,10.249827385116685,12.416077810040369,8629630.2,,0.0,0.0,1
2016-05-04,487.024994,491.850006,486.5,489.049988,478.147461,6192906.0,506.39910512834405,506.5448849471481,34.6445193875218,-5.215920858574748,-0.9378082875987142,9.899840143322637,13.507024033090225,8656264.0,,0.0,0.0,0
2016-05-05,490.0,491.725006,485.450012,487.625,476.754272,9904822.0,504.61107320059614,505.7947655289321,33.84010548146756,-5.990445794143682,-1.9483357889077078,9.640922561656733,14.479386340258287,8954179.1,,0.0,0.0,0
2016-05-06,486.5,488.399994,483.5,484.475006,473.674469,6742440.0,502.6933312480774,504.9498624762859,32.067572530510574,-6.780281708972325,-2.9147249729206317,9.30228480725268,15.57372543993815,9056786.3,,0.0,0.0,1
2016-05-09,487.5,493.0,486.399994,491.549988,480.591766,7016176.0,501.63204981435644,504.4190447827803,39.70651582984771,-6.757444825046491,-3.683268943345804,9.246764035306057,15.927302313692342,9247797.6,,0.0,0.0,0
2016-05-10,491.549988,492.350006,489.0,491.274994,480.322815,3313680.0,500.6456545920464,503.89856831614645,39.520495207579444,-6.6844816045912125,-4.283511475594886,8.825567032784196,16.118099922240667,9212576.1,,0.0,0.0,0
2016-05-11,485.899994,490.375,485.0,487.700012,476.827606,5641398.0,499.41272612362536,503.2573849766928,37.0879155921868,-6.836324009025532,-4.794073982281015,8.64338324472818,16.38366242687509,9188075.9,,0.0,0.0,1
2016-05-12,488.0,497.100006,487.524994,496.399994,485.333588,5845428.0,499.12579712253495,502.98605020782054,45.82684086492841,-6.183366371371164,-5.071932460099045,8.709928155819027,16.07538865014814,9244715.5,,0.0,0.0,0
2016-05-13,494.475006,495.274994,487.5,489.075012,478.171906,6696706.0,498.1685730561136,502.43580913868516,40.70061419989091,-6.185653209432644,-5.294676609965766,8.723504287546238,15.66494281469052,9324340.9,,0.0,0.0,0
2016-05-16,488.5,491.25,485.549988,487.975006,477.096436,4264144.0,497.1977512405129,501.8640161190194,39.97740218807788,-6.204702883589846,-5.476681864690582,8.507540552721506,14.124188739148286,9170934.0,,0.0,0.0,0
2016-05-17,490.125,491.549988,483.174988,484.575012,473.772278,5558046.0,495.99557898222025,501.18061576080675,37.74490566148694,-6.420143569797403,-5.665374205711947,8.498073370384256,12.218948606338975,9013026.1,,0.0,0.0,1
2016-05-18,482.950012,486.25,482.049988,485.274994,474.456635,3761948.0,494.9745658045448,500.5520941066055,38.50628373764662,-6.459933080988037,-5.824285980767165,8.191068986785382,11.402141949149081,8705373.8,,0.0,0.0,0
2016-05-19,485.850006,485.950012,472.799988,475.600006,464.997314,4176116.0,493.12936131956116,499.56639078939315,32.57604619502155,-7.189283642963687,-6.09728551320647,8.545280059157857,10.63395704621042,8654036.0,,0.0,0.0,0
2016-05-20,476.0,477.25,465.674988,467.100006,456.686829,8477976.0,490.6503649938009,498.2842133572744,28.433028587776377,-8.356845665674427,-6.549197543700061,8.761689483503726,10.315698375474794,8810376.2,,0.0,0.0,0
2016-05-23,468.674988,470.350006,462.825012,465.0,454.633606,8396196.0,488.2074640802655,496.9701015752159,27.502402269859218,-9.343889373887407,-7.1081359097375305,8.673354091824889,10.951725556688967,7832227.4,,0.0,0.0,1
2016-05-24,464.024994,472.0,464.024994,470.225006,459.742157,5615474.0,486.49484331042896,495.91444483374636,33.347844200489874,-9.593921551274832,-7.605293038044991,8.623472085265968,10.632745561438924,7508873.2,,0.0,0.0,1
2016-05-25,474.924988,476.399994,470.575012,475.600006,464.997314,4224270.0,485.4572366245651,495.1128175014116,38.813308518985956,-9.251708339241873,-7.934576098284367,8.448580364889827,9.411669668797325,7388580.7,,0.0,0.0,0
2016-05-26,475.0,476.200012,472.049988,473.424988,462.870789,6487202.0,484.3113050540903,494.2572047123236,37.474204375797,-9.051665710563839,-8.157994020740261,8.141540624540555,9.195671753722019,6296890.1,,0.0,0.0,1
2016-05-27,474.524994,488.450012,474.375,487.350006,476.485382,6126758.0,484.60070585937325,493.9847710182095,49.4894662399028,-7.680956623017607,-8.062586541195731,8.633218008501947,9.06382968507771,6066522.0,,0.0,0.0,0
2016-05-30,488.200012,490.75,482.5,484.350006,473.552277,4404182.0,484.5768296289043,493.60484264960803,47.377177096696016,-6.758823216842984,-7.801833876325182,8.605845293608951,8.761635252898463,6043955.8,,0.0,0.0,0
2016-05-31,484.5,486.5,478.25,478.924988,468.248169,10666938.0,484.03855790866083,493.0260967159496,43.741395063068296,-6.3920953662292845,-7.519886174306003,8.580427772636883,8.731358333802417,6175640.3,,0.0,0.0,0
2016-06-01,478.975006,483.049988,475.899994,476.799988,466.170563,4134068.0,483.3491690365058,492.38652404015727,42.36979512392665,-6.201444254025091,-7.2561977902498205,8.478253931734248,8.686663067635921,6072698.4,,0.0,0.0,1
2016-06-02,477.25,478.575012,472.549988,478.125,467.466034,4687704.0,482.85162830433524,491.82450069612264,43.558245072719004,-5.875703032166825,-6.9800988386332214,8.30302322232466,8.623260181081765,5811842.5,,0.0,0.0,1
2016-06-03,480.0,481.450012,477.924988,479.825012,469.128143,3951424.0,482.5633787006112,491.3517115628236,45.121920096430095,-5.4179196015694515,-6.6676629912204675,7.961737563587186,8.602623579748567,5672291.7,,0.0,0.0,0
2016-06-06,480.5,481.5,476.274994,477.399994,466.757202,3964932.0,482.0716271101254,490.802104827656,43.2799588335143,-5.19096342544259,-6.372323078064892,7.766256737616673,8.292185531228409,5519729.5,,0.0,0.0,1
2016-06-07,478.625,480.475006,475.799988,477.524994,466.879395,8665254.0,481.6386139018823,490.279166177066,43.40819961646964,-4.9440209692127155,-6.086662656294457,7.545453970644055,7.922298835870857,5787308.2,,0.0,0.0,0
2016-06-08,479.0,479.0,474.575012,477.049988,466.414978,5547950.0,481.2016014262804,489.758204401456,43.01024340330551,-4.7320976320615955,-5.815749651447884,7.322563544169478,7.726819565104751,5782635.8,,0.0,0.0,1
2016-06-09,480.0,488.225006,478.100006,485.575012,474.749939,7151680.0,481.6181171371979,489.59349833871346,51.58840302741817,-3.8320748963213873,-5.4190147004225855,7.597738862443088,6.794773703261385,5847948.4,,0.0,0.0,1
2016-06-10,487.0,492.200012,484.149994,488.350006,477.463104,7459474.0,482.2592499922393,489.54454566503347,54.01482476799868,-2.8618914663674104,-4.907590053611551,7.630044515125726,6.738993736034847,5886086.8,,0.0,0.0,1
2016-06-13,484.950012,491.725006,481.524994,490.549988,479.614014,4669712.0,483.04884473716027,489.58412101118944,55.901855437426526,-1.8936649561029526,-4.304805034109831,7.813613621188175,6.944910183391571,5906365.2,,0.0,0.0,0
2016-06-14,490.475006,492.700012,484.649994,488.125,477.243103,4994016.0,483.5322884550129,489.52669671180195,53.30524837517367,-1.306949041153814,-3.705233835518628,7.830499648246165,7.139389036450452,5878163.7,,0.0,0.0,1
2016-06-15,490.0,493.25,486.875,492.299988,481.325012,5087842.0,484.36730802107974,489.63582546821493,57.00779120121417,-0.49932984806088143,-3.0640530380270787,7.726535387657153,7.615653259335369,5944458.4,,0.0,0.0,0
2016-06-16,490.5,491.825012,483.524994,488.149994,477.267517,4284658.0,484.72756404788515,489.5773659834968,52.5475209520714,-0.1919430517850742,-2.4896310407786784,7.801425288538785,7.795770349335682,5949885.5,,0.0,0.0,0
2016-06-17,488.5,489.325012,485.049988,487.450012,476.58316,4816192.0,484.9868449480237,489.49367682571244,51.81118739770125,-0.0047645754802942974,-1.9926577477190015,7.5495394822145885,7.325270527938337,5766796.3,,0.0,0.0,1
2016-06-20,486.075012,496.299988,484.0,495.100006,484.062622,4918474.0,485.95000362337373,489.7142000015131,58.633478787469556,0.75219545667278,-1.4436871068406454,7.888857233484974,6.923343046923091,5592910.2,,0.0,0.0,0
2016-06-21,497.049988,497.075012,489.850006,493.549988,482.54715,6369730.0,486.6738119855543,489.8650615511302,56.87645794879927,1.2130351233833494,-0.9123426607958465,7.841439288236048,6.687826583239577,5630623.0,,0.0,0.0,0
2016-06-22,492.5,492.950012,488.549988,490.25,479.32074,5846568.0,487.0144014591865,489.8801994505908,53.21995399409973,1.2970211742433548,-0.47046989378800624,7.638479339076331,6.54595444927293,5711737.9,,0.0,0.0,0
2016-06-23,489.975006,491.0,485.0,490.225006,479.296295,4497386.0,487.32017343305944,489.8937576538151,53.19206143160075,1.3460475197975938,-0.10716641107088626,7.521445100570879,6.112346075091775,5612247.1,,0.0,0.0,0
2016-06-24,482.450012,482.450012,466.700012,475.725006,465.119568,11422346.0,486.21587140404563,489.33668427569563,40.07118089215422,0.21242374472126357,-0.043248379912456295,8.664555736244386,6.45514515366216,5877026.5,,0.0,0.0,1
